date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:02:18	10359/10359	---M--	200	added ('OK')	image/jpeg	etag:%223261a80-2877-5cdc25603ea80%22	https://dreammytriptourism.com/front/images/icon/amexcredit.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/amexcredit.jpg	(from https://dreammytriptourism.com/)
20:02:19	18670/18670	---M--	200	added ('OK')	image/png	etag:%223261ad0-48ee-5cdc25603ea80%22	https://dreammytriptourism.com/front/images/icon/MasterCard1.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/MasterCard1.png	(from https://dreammytriptourism.com/)
20:02:19	13328/13328	---M--	200	added ('OK')	image/png	etag:%223261acb-3410-5cdc25603ea80%22	https://dreammytriptourism.com/front/images/icon/visa.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/visa.png	(from https://dreammytriptourism.com/)
20:02:19	9794/9794	---M--	200	added ('OK')	image/png	etag:%223261a83-2642-5cdc25603ea80%22	https://dreammytriptourism.com/front/images/icon/paypal.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/paypal.png	(from https://dreammytriptourism.com/)
20:02:19	12723/12723	---M--	200	added ('OK')	image/png	etag:%223261ad5-31b3-5cdc348d83900%22	https://dreammytriptourism.com/front/images/icon/rupay.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/rupay.png	(from https://dreammytriptourism.com/)
20:02:19	86351/86351	---M-Z	200	added ('OK')	application/javascript	etag:%22330254b-1514f-545b7e52fcc80-gzip%22	https://dreammytriptourism.com/front/js/jquery-latest.min.js	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/js/jquery-latest.min.js	(from https://dreammytriptourism.com/)
20:02:20	47030/47030	---M-Z	200	added ('OK')	application/javascript	etag:%2233022d9-b7b6-53dc900ff3780-gzip%22	https://dreammytriptourism.com/front/js/bootstrap.js	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/js/bootstrap.js	(from https://dreammytriptourism.com/)
20:02:20	4232/4232	---M-Z	200	added ('OK')	application/javascript	etag:%22330254c-1088-54737cf861e80-gzip%22	https://dreammytriptourism.com/front/js/wow.min.js	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/js/wow.min.js	(from https://dreammytriptourism.com/)
20:02:20	148768/148768	---M-Z	200	added ('OK')	application/javascript	etag:%22330254d-24520-54d33d001c100-gzip%22	https://dreammytriptourism.com/front/js/materialize.min.js	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/js/materialize.min.js	(from https://dreammytriptourism.com/)
20:02:20	7877/7877	---M-Z	200	added ('OK')	application/javascript	etag:%2233022ef-1ec5-5cdb2cc7a6780-gzip%22	https://dreammytriptourism.com/front/js/custom.js	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/js/custom.js	(from https://dreammytriptourism.com/)
20:02:20	56/56	---MCZ	302	error ('Found')	text/plain	date:Fri,%2029%20Apr%202022%2014:32:21%20GMT	https://unpkg.com/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/dreamm/unpkg.com/swiper/swiper-bundle.min.66.delayed	(from https://dreammytriptourism.com/)
20:02:21	140519/140519	---MCZ	200	added ('OK')	application/javascript	etag:%22224e7-Za2A4qq5/msUfrRHecFuLq5tjWE%22	https://unpkg.com/swiper@8.1.4/swiper-bundle.min.js	C:/My%20Web%20Sites/dreamm/unpkg.com/swiper@8.1.4/swiper-bundle.min.js	(from https://dreammytriptourism.com/)
20:02:21	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223261a5d-2876e-5444a732ab280%22	https://dreammytriptourism.com/front/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://dreammytriptourism.com/front/css/font-awesome.min.css)
20:02:22	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223261a60-2876e-5444a732ab280%22	https://dreammytriptourism.com/front/fonts/fontawesome-webfontd41d.eot?	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/fontawesome-webfontd41dd41d.eot	(from https://dreammytriptourism.com/front/css/font-awesome.min.css)
20:02:22	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%223261a62-12d68-5444a732ab280%22	https://dreammytriptourism.com/front/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://dreammytriptourism.com/front/css/font-awesome.min.css)
20:02:22	98024/98024	---M--	200	added ('OK')	font/woff	etag:%223261a61-17ee8-5444a732ab280%22	https://dreammytriptourism.com/front/fonts/fontawesome-webfont3e6e.woff?v=4.7.0	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/fontawesome-webfont3e6e3e6e.woff	(from https://dreammytriptourism.com/front/css/font-awesome.min.css)
20:02:23	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%223261a5e-286ac-5444a732ab280%22	https://dreammytriptourism.com/front/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://dreammytriptourism.com/front/css/font-awesome.min.css)
20:02:23	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%223261a67-6c7db-5444a732ab280%22	https://dreammytriptourism.com/front/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://dreammytriptourism.com/front/css/font-awesome.min.css)
20:02:23	221783/221783	---M--	200	added ('OK')	image/jpeg	etag:%223261b1d-36257-547acb0d13180%22	https://dreammytriptourism.com/front/images/consul-bg.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/consul-bg.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:23	137700/137700	---M--	200	added ('OK')	image/jpeg	etag:%223261b69-219e4-53f080d1f5a00%22	https://dreammytriptourism.com/front/images/banner.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/banner.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:23	308/308	---M--	200	added ('OK')	image/png	etag:%223261ae7-134-54798cef02900%22	https://dreammytriptourism.com/front/images/searchicon.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/searchicon.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:24	22709/22709	---M--	200	added ('OK')	image/png	etag:%223261ae5-58b5-54798cd636e80%22	https://dreammytriptourism.com/front/images/cloud.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/cloud.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:24	28089/28089	---M--	200	added ('OK')	image/jpeg	etag:%223261b0d-6db9-54798cd07e100%22	https://dreammytriptourism.com/front/images/tipsbg.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/tipsbg.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:24	638/638	---M--	200	added ('OK')	image/png	etag:%223261ae4-27e-54798cce95c80%22	https://dreammytriptourism.com/front/images/tips1.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/tips1.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:24	750/750	---M--	200	added ('OK')	image/png	etag:%223261b63-2ee-54798cce95c80%22	https://dreammytriptourism.com/front/images/tips2.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/tips2.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:24	711/711	---M--	200	added ('OK')	image/png	etag:%223261b5e-2c7-54798cce95c80%22	https://dreammytriptourism.com/front/images/tips3.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/tips3.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:25	5853/5853	---M--	200	added ('OK')	image/png	etag:%223261b58-16dd-54798cce95c80%22	https://dreammytriptourism.com/front/images/testi_img.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/testi_img.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:25	24288/24288	---M--	200	added ('OK')	image/png	etag:%223261b44-5ee0-54798cd44ea00%22	https://dreammytriptourism.com/front/images/f1.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/f1.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:25	13516/13516	---M--	200	added ('OK')	image/png	etag:%223261b70-34cc-54798cd636e80%22	https://dreammytriptourism.com/front/images/f2.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/f2.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:25	533990/533990	---M--	200	added ('OK')	image/jpeg	etag:%223261b66-825e6-551e81ff58580%22	https://dreammytriptourism.com/front/images/list-p-bg.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/list-p-bg.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:26	486667/486667	---M--	200	added ('OK')	image/jpeg	etag:%223261a71-76d0b-551fa61adb080%22	https://dreammytriptourism.com/front/images/bannerbg.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/bannerbg.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:26	375147/375147	---M--	200	added ('OK')	image/jpeg	etag:%2232a1ab2-5b96b-56558ffff4480%22	https://dreammytriptourism.com/front/images/banner/4.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/banner/4.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:26	382759/382759	---M--	200	added ('OK')	image/jpeg	etag:%2232a1aaf-5d727-552e2d0293000%22	https://dreammytriptourism.com/front/images/banner/3.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/banner/3.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:27	252/252	---M--	200	added ('OK')	image/png	etag:%223261b19-fc-54798cd81f300%22	https://dreammytriptourism.com/front/images/flag.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/flag.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:27	580/580	---M--	200	added ('OK')	image/png	etag:%223261b55-244-54798cce95c80%22	https://dreammytriptourism.com/front/images/tick.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/tick.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:27	270617/270617	---M--	200	added ('OK')	image/jpeg	etag:%2232a1ab0-42119-552e2d61f1100%22	https://dreammytriptourism.com/front/images/banner/5.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/banner/5.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:27	419/419	---M--	200	added ('OK')	image/png	etag:%223261aff-1a3-54798cd07e100%22	https://dreammytriptourism.com/front/images/umbrella.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/umbrella.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:27	24578/24578	---M--	200	added ('OK')	image/png	etag:%223261a75-6002-54798cd266580%22	https://dreammytriptourism.com/front/images/book-bg.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/book-bg.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:28	1040/1040	---M--	200	added ('OK')	image/png	etag:%223261b38-410-54798cd07e100%22	https://dreammytriptourism.com/front/images/1.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/1.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:28	2075/2075	---M--	200	added ('OK')	image/png	etag:%223261b39-81b-54839e8587400%22	https://dreammytriptourism.com/front/images/2.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/2.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:28	308/308	---M--	200	added ('OK')	image/png	etag:%223261acd-134-54798cef02900%22	https://dreammytriptourism.com/front/images/icon/search.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/search.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:28	1179/1179	---M--	200	added ('OK')	image/png	etag:%223261aa5-49b-5529b98e36080%22	https://dreammytriptourism.com/front/images/icon/db-arrow.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/db-arrow.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:29	520456/520456	---M--	200	added ('OK')	image/jpeg	etag:%223261b6c-7f108-56572f45d8500%22	https://dreammytriptourism.com/front/images/consul-bg-2.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/consul-bg-2.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:29	732649/732649	---M--	200	added ('OK')	image/gif	etag:%223261b6f-b2de9-54798cfa74400%22	https://dreammytriptourism.com/front/images/preloader.gif	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/preloader.gif	(from https://dreammytriptourism.com/front/css/style.css)
20:02:29	168671/168671	---M--	200	added ('OK')	image/jpeg	etag:%223261b46-292df-56575000d3d80%22	https://dreammytriptourism.com/front/images/slider/1.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/slider/1.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:29	170/170	---M--	200	added ('OK')	image/png	etag:%223261b6b-aa-555a74a89d680%22	https://dreammytriptourism.com/front/images/left-arrow.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/left-arrow.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:29	167/167	---M--	200	added ('OK')	image/png	etag:%223261ae9-a7-555a74e5a6680%22	https://dreammytriptourism.com/front/images/right-arrow.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/right-arrow.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:30	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:30%20GMT	https://dreammytriptourism.com/front/images/login.html	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/login.html	(from https://dreammytriptourism.com/front/css/style.css)
20:02:30	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:30%20GMT	https://dreammytriptourism.com/front/images/pro-bg.html	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/pro-bg.html	(from https://dreammytriptourism.com/front/css/style.css)
20:02:30	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:30%20GMT	https://dreammytriptourism.com/front/images/mm-col-bg.html	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/mm-col-bg.html	(from https://dreammytriptourism.com/front/css/style.css)
20:02:30	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:30%20GMT	https://dreammytriptourism.com/front/images/bg.html	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/bg.html	(from https://dreammytriptourism.com/front/css/style.css)
20:02:31	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:31%20GMT	https://dreammytriptourism.com/front/img/cd-icon-menu.svg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/img/cd-icon-menu.92.delayed	(from https://dreammytriptourism.com/front/css/style.css)
20:02:31	300074/300074	---M--	200	added ('OK')	image/jpeg	etag:%223261b6a-4942a-564f7a5dd5980%22	https://dreammytriptourism.com/front/images/placebg.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/placebg.jpg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:31	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:31%20GMT	https://dreammytriptourism.com/front/img/cd-icon-close.svg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/img/cd-icon-close.svg	(from https://dreammytriptourism.com/front/css/style.css)
20:02:32	1446970/1446970	---M--	200	added ('OK')	image/png	etag:%223261b61-16143a-5577b807fb400%22	https://dreammytriptourism.com/front/images/search-bg.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/search-bg.png	(from https://dreammytriptourism.com/front/css/style.css)
20:02:32	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:32%20GMT	https://dreammytriptourism.com/front/fonts/glyphicons-halflings-regular.html	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/glyphicons-halflings-regular.html	(from https://dreammytriptourism.com/front/css/bootstrap.css)
20:02:32	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:32%20GMT	https://dreammytriptourism.com/front/fonts/glyphicons-halflings-regulard41d.html?	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/glyphicons-halflings-regulard41dd41d.html	(from https://dreammytriptourism.com/front/css/bootstrap.css)
20:02:32	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:32%20GMT	https://dreammytriptourism.com/front/fonts/glyphicons-halflings-regular-2.html	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/glyphicons-halflings-regular-2.html	(from https://dreammytriptourism.com/front/css/bootstrap.css)
20:02:32	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:32%20GMT	https://dreammytriptourism.com/front/fonts/glyphicons-halflings-regular-3.html	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/glyphicons-halflings-regular-3.html	(from https://dreammytriptourism.com/front/css/bootstrap.css)
20:02:33	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:33%20GMT	https://dreammytriptourism.com/front/fonts/glyphicons-halflings-regular-4.html	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/glyphicons-halflings-regular-4.html	(from https://dreammytriptourism.com/front/css/bootstrap.css)
20:02:33	1398/1398	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2014:32:33%20GMT	https://dreammytriptourism.com/front/fonts/glyphicons-halflings-regular-5.html	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/fonts/glyphicons-halflings-regular-5.html	(from https://dreammytriptourism.com/front/css/bootstrap.css)
20:02:33	40142/40142	---M--	200	added ('OK')	image/jpeg	etag:%223261a73-9cce-54798cd81f300%22	https://dreammytriptourism.com/front/images/home_left.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/home_left.jpg	(from https://dreammytriptourism.com/front/css/mob.css)
20:02:34	85072/85072	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Apr%202022%2014:32:34%20GMT	https://dreammytriptourism.com/tour-details/mussoorie-package	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/tour-details/mussoorie-package.html	(from https://dreammytriptourism.com/all-package/uttarakhand-packaegs)
20:02:34	2499/2499	---M--	200	added ('OK')	image/png	etag:%223261abf-9c3-5656dfd982300%22	https://dreammytriptourism.com/front/images/icon/a14.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/a14.png	(from https://dreammytriptourism.com/all-package/uttarakhand-packaegs)
20:02:34	1145/1145	---M--	200	added ('OK')	image/png	etag:%223261ac5-479-5656dfd982300%22	https://dreammytriptourism.com/front/images/icon/a15.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/a15.png	(from https://dreammytriptourism.com/all-package/uttarakhand-packaegs)
20:02:34	1154/1154	---M--	200	added ('OK')	image/png	etag:%223261aca-482-5656dfd982300%22	https://dreammytriptourism.com/front/images/icon/a16.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/a16.png	(from https://dreammytriptourism.com/all-package/uttarakhand-packaegs)
20:02:34	552/552	---M--	200	added ('OK')	image/png	etag:%223261a84-228-55297a78b0b00%22	https://dreammytriptourism.com/front/images/icon/dbl4.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/front/images/icon/dbl4.png	(from https://dreammytriptourism.com/all-package/uttarakhand-packaegs)
20:02:35	86926/86926	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Apr%202022%2014:32:35%20GMT	https://dreammytriptourism.com/tour-details/agra-trip	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/tour-details/agra-trip.html	(from https://dreammytriptourism.com/all-package/agra-packages)
20:02:35	82843/82843	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Apr%202022%2014:32:35%20GMT	https://dreammytriptourism.com/tour-details/agra	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/tour-details/agra.html	(from https://dreammytriptourism.com/all-package/agra-packages)
20:02:36	86538/86538	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Apr%202022%2014:32:36%20GMT	https://dreammytriptourism.com/tour-details/manali-kasol-solang-tour-packages	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/tour-details/manali-kasol-solang-tour-packages.html	(from https://dreammytriptourism.com/all-package/himachal-pradesh-packages)
20:02:36	83509/83509	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Apr%202022%2014:32:36%20GMT	https://dreammytriptourism.com/tour-details/manali-tour-package	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/tour-details/manali-tour-package.html	(from https://dreammytriptourism.com/all-package/himachal-pradesh-packages)
20:02:36	141087/141087	---M--	200	added ('OK')	image/jpeg	etag:%223201eab-2271f-5d1f0e9da41cd%22	https://dreammytriptourism.com/subtripimage/67623497.Manali%202185184.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/subtripimage/67623497.Manali%202185184.jpg	(from https://dreammytriptourism.com/all-package/himachal-pradesh-packages)
20:02:36	80587/80587	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Apr%202022%2014:32:36%20GMT	https://dreammytriptourism.com/tour-details/manali-package-by-volvo-bus	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/tour-details/manali-package-by-volvo-bus.html	(from https://dreammytriptourism.com/all-package/himachal-pradesh-packages)
20:02:37	83582/83582	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Apr%202022%2014:32:37%20GMT	https://dreammytriptourism.com/tour-details/adventure-at-camp-tirthan	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/tour-details/adventure-at-camp-tirthan.html	(from https://dreammytriptourism.com/all-package/himachal-pradesh-packages)
20:02:37	86810/86810	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Apr%202022%2014:32:37%20GMT	https://dreammytriptourism.com/tour-details/manali-kasol-solang-valley-and-shishu	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/tour-details/manali-kasol-solang-valley-and-shishu.html	(from https://dreammytriptourism.com/all-package/himachal-pradesh-packages)
20:02:37	85761/85761	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Apr%202022%2014:32:37%20GMT	https://dreammytriptourism.com/tour-details/shimla-and-kufri	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/tour-details/shimla-and-kufri.html	(from https://dreammytriptourism.com/all-package/himachal-pradesh-packages)
20:02:38	84835/84835	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Apr%202022%2014:32:37%20GMT	https://dreammytriptourism.com/tour-details/rajasthan-package-jaipur	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/tour-details/rajasthan-package-jaipur.html	(from https://dreammytriptourism.com/all-package/rajasthan-packages)
20:02:39	193673/193673	---M--	200	added ('OK')	image/jpeg	etag:%223240c04-2f489-5ced3b2c17f00%22	https://dreammytriptourism.com/pageimage/76629916.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/pageimage/76629916.jpg	(from https://dreammytriptourism.com/about-us)
20:02:40	12697/12697	---M--	200	added ('OK')	image/png	etag:%223261a46-3199-5ceeef46ee580%22	https://dreammytriptourism.com/productimage/31258810.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/productimage/31258810.png	(from https://dreammytriptourism.com/about-us)
20:02:40	801889/801889	---M--	200	added ('OK')	image/jpeg	etag:%223240acd-c3c61-5d13cc2fc1c92%22	https://dreammytriptourism.com/pageimage/22556094.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/pageimage/22556094.jpg	(from https://dreammytriptourism.com/about-us)
20:02:40	7694/7694	---M--	200	added ('OK')	image/png	etag:%223261a47-1e0e-5ceeef6d13f80%22	https://dreammytriptourism.com/productimage/49927716.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/productimage/49927716.png	(from https://dreammytriptourism.com/about-us)
20:02:40	484923/484923	---M--	200	added ('OK')	image/jpeg	etag:%223240acc-7663b-5d13cbef0e7c6%22	https://dreammytriptourism.com/pageimage/47998859.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/pageimage/47998859.jpg	(from https://dreammytriptourism.com/about-us)
20:02:40	11494/11494	---M--	200	added ('OK')	image/png	etag:%223261a49-2ce6-5ceeef9521e00%22	https://dreammytriptourism.com/productimage/35580845.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/productimage/35580845.png	(from https://dreammytriptourism.com/about-us)
20:02:40	16312/16312	---M--	200	added ('OK')	image/png	etag:%223261a48-3fb8-5ceeefac05400%22	https://dreammytriptourism.com/productimage/65108033.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/productimage/65108033.png	(from https://dreammytriptourism.com/about-us)
20:02:40	9016/9016	---M--	200	added ('OK')	image/png	etag:%223261a42-2338-5ceeefc6b9300%22	https://dreammytriptourism.com/productimage/72782239.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/productimage/72782239.png	(from https://dreammytriptourism.com/about-us)
20:02:41	9313/9313	---M--	200	added ('OK')	image/png	etag:%223261a45-2461-5ceeefe53db00%22	https://dreammytriptourism.com/productimage/49081930.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/productimage/49081930.png	(from https://dreammytriptourism.com/about-us)
20:02:41	9827/9827	---M--	200	added ('OK')	image/png	etag:%223261a43-2663-5ceef001d9e80%22	https://dreammytriptourism.com/productimage/49718709.png	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/productimage/49718709.png	(from https://dreammytriptourism.com/about-us)
20:02:41	35590/35590	---M--	200	added ('OK')	image/jpeg	etag:%2231e1a23-8b06-5ceef33bbbb00%22	https://dreammytriptourism.com/galleryimage/83157454.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/galleryimage/83157454.jpg	(from https://dreammytriptourism.com/about-us)
20:02:41	37112/37112	---M--	200	added ('OK')	image/jpeg	etag:%2231e1a22-90f8-5ceef34915a80%22	https://dreammytriptourism.com/galleryimage/83195655.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/galleryimage/83195655.jpg	(from https://dreammytriptourism.com/about-us)
20:02:42	44859/44859	---M--	200	added ('OK')	image/jpeg	etag:%2231e1a21-af3b-5ceef35857e80%22	https://dreammytriptourism.com/galleryimage/82166057.jpg	C:/My%20Web%20Sites/dreamm/dreammytriptourism.com/galleryimage/82166057.jpg	(from https://dreammytriptourism.com/about-us)
